,OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,Shape__Area,Shape__Length,Area,PopPerKmSquared,CaseDensity
2236,2237,1,Carlow,56932,2020-05-25 00:00:00+00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,145,254.689805381859,,,2432351721.0869102,319348.572538664,897,63.46934225195095,2.284567554275276
2237,2238,2,Cavan,76176,2020-05-25 00:00:00+00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,826,1084.3310228943499,,,5575009910.82324,515954.496459225,1932,39.42857142857143,20.94927536231884
2238,2239,3,Clare,118817,2020-05-25 00:00:00+00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,367,308.87835915736,,,8722541705.68115,1013948.95023179,3450,34.43971014492754,10.656303390928906
2239,2240,4,Cork,542868,2020-05-25 00:00:00+00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1452,267.468334843829,,,19529490885.5488,2129949.40863365,7500,72.3824,20.060125113287206
2240,2241,5,Donegal,159192,2020-05-25 00:00:00+00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,462,290.215588723051,,,14624041936.8887,2145085.77438756,4861,32.74881711581979,14.10737976782753
2241,2242,6,Dublin,1347359,2020-05-25 00:00:00+00:00,313762,235813,53.3605,-6.292000000000001,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,11868,880.8342839584699,,,2612632654.59473,449433.53182733,922,1461.3438177874186,8.121292098097092
2242,2243,7,Galway,258058,2020-05-25 00:00:00+00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,461,178.64201071077,,,17079158586.2568,1972288.28611619,6149,41.96747438607904,10.984697238605275
2243,2244,8,Kerry,147707,2020-05-25 00:00:00+00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,307,207.843907194649,,,12483603408.0742,1753779.81860439,4807,30.727480757229042,9.99105661884677
2244,2245,9,Kildare,222504,2020-05-25 00:00:00+00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1435,644.932225937511,,,4726063621.61621,422182.036778848,1695,131.270796460177,10.931601229640815
2245,2246,10,Kilkenny,99232,2020-05-25 00:00:00+00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,338,340.61593034505,,,5585391835.082029,453397.57216221397,2073,47.86878919440424,7.0609682360528865
2246,2247,11,Laois,84697,2020-05-25 00:00:00+00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,255,301.073237540881,,,4731211499.44824,398512.462211564,1720,49.242441860465114,5.178459685703154
2247,2248,12,Leitrim,32044,2020-05-25 00:00:00+00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,81,252.777431032331,,,4618679672.90234,453253.68504311703,1590,20.153459119496855,4.019161153414056
2248,2249,13,Limerick,194899,2020-05-25 00:00:00+00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,568,291.43299863006,,,7206726911.857909,673892.6904847029,2756,70.71806966618287,8.031893442244446
2249,2250,14,Longford,40873,2020-05-25 00:00:00+00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,281,687.4954126195779,,,3097977868.80127,315245.172822004,1091,37.46379468377635,7.500574951679593
2250,2251,15,Louth,128884,2020-05-25 00:00:00+00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,760,589.6775394928769,,,2386326963.30518,352203.517153586,826,156.03389830508473,4.870736476211167
2251,2252,16,Mayo,130507,2020-05-25 00:00:00+00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,565,432.92696943459,,,16036984139.0337,2101964.07657906,5586,23.363229502327247,24.18330051261618
2252,2253,17,Meath,195044,2020-05-25 00:00:00+00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,792,406.062221857632,,,6658570745.56543,554844.750540487,2342,83.28095644748079,9.509977235905744
2253,2254,18,Monaghan,61386,2020-05-25 00:00:00+00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,503,819.405076075978,,,3768943156.93945,392803.047266063,1295,47.4023166023166,10.611295735183917
2254,2255,19,Offaly,77961,2020-05-25 00:00:00+00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,486,623.388617385616,,,5558826350.06201,561440.378583655,2001,38.96101949025487,12.474006233886175
2255,2256,20,Roscommon,64544,2020-05-25 00:00:00+00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,322,498.88448190381797,,,7278743875.741209,622494.154575241,2548,25.331240188383045,12.711576598909271
2256,2257,21,Sligo,65535,2020-05-25 00:00:00+00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,124,189.21187151903598,,,5348370378.1538105,682286.870285499,1838,35.65560391730141,3.477714198519875
2257,2258,22,Tipperary,159553,2020-05-25 00:00:00+00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,537,336.565279248902,,,11551196729.2788,781276.579658177,4305,37.06225319396051,14.489135271665216
2258,2259,23,Waterford,116176,2020-05-25 00:00:00+00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,146,125.67139512463801,,,4848379554.98291,643184.903993029,1857,62.56112008616047,2.3337178074645366
2259,2260,24,Westmeath,88770,2020-05-25 00:00:00+00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,652,734.482370170103,,,5208705730.30273,422669.33271603205,1840,48.244565217391305,13.514475611129885
2260,2261,25,Wexford,149722,2020-05-25 00:00:00+00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,213,142.263661986882,,,6332221063.42285,589324.4767450229,2367,63.25390790029574,3.367380879229505
2261,2262,26,Wicklow,142425,2020-05-25 00:00:00+00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,678,476.04002106371803,,,5580728578.646971,427539.19856677897,2027,70.26393685249137,9.649331226961559
2262,2263,1,Carlow,56932,2020-05-26 00:00:00+00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,147,258.20276821471197,,,2432351721.0869102,319348.572538664,897,63.46934225195095,2.316078830885969
2263,2264,2,Cavan,76176,2020-05-26 00:00:00+00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,831,1090.8947700063,,,5575009910.82324,515954.496459225,1932,39.42857142857143,21.07608695652174
2264,2265,3,Clare,118817,2020-05-26 00:00:00+00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,367,308.87835915736,,,8722541705.68115,1013948.95023179,3450,34.43971014492754,10.656303390928906
2265,2266,4,Cork,542868,2020-05-26 00:00:00+00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1459,268.757782739082,,,19529490885.5488,2129949.40863365,7500,72.3824,20.156833705431154
2266,2267,5,Donegal,159192,2020-05-26 00:00:00+00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,462,290.215588723051,,,14624041936.8887,2145085.77438756,4861,32.74881711581979,14.10737976782753
2267,2268,6,Dublin,1347359,2020-05-26 00:00:00+00:00,313762,235813,53.3605,-6.292000000000001,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,11901,883.283519833986,,,2612632654.59473,449433.53182733,922,1461.3438177874186,8.143874052869354
2268,2269,7,Galway,258058,2020-05-26 00:00:00+00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,470,182.129598772369,,,17079158586.2568,1972288.28611619,6149,41.96747438607904,11.19914902851297
2269,2270,8,Kerry,147707,2020-05-26 00:00:00+00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,307,207.843907194649,,,12483603408.0742,1753779.81860439,4807,30.727480757229042,9.99105661884677
2270,2271,9,Kildare,222504,2020-05-26 00:00:00+00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1440,647.179376550534,,,4726063621.61621,422182.036778848,1695,131.270796460177,10.96969043253155
2271,2272,10,Kilkenny,99232,2020-05-26 00:00:00+00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,339,341.623669783941,,,5585391835.082029,453397.57216221397,2073,47.86878919440424,7.08185867462109
2272,2273,11,Laois,84697,2020-05-26 00:00:00+00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,255,301.073237540881,,,4731211499.44824,398512.462211564,1720,49.242441860465114,5.178459685703154
2273,2274,12,Leitrim,32044,2020-05-26 00:00:00+00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,81,252.777431032331,,,4618679672.90234,453253.68504311703,1590,20.153459119496855,4.019161153414056
2274,2275,13,Limerick,194899,2020-05-26 00:00:00+00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,570,292.459171160447,,,7206726911.857909,673892.6904847029,2756,70.71806966618287,8.060174757181926
2275,2276,14,Longford,40873,2020-05-26 00:00:00+00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,281,687.4954126195779,,,3097977868.80127,315245.172822004,1091,37.46379468377635,7.500574951679593
2276,2277,15,Louth,128884,2020-05-26 00:00:00+00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,761,590.45343099221,,,2386326963.30518,352203.517153586,826,156.03389830508473,4.877145339995655
2277,2278,16,Mayo,130507,2020-05-26 00:00:00+00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,566,433.693211858368,,,16036984139.0337,2101964.07657906,5586,23.363229502327247,24.22610281440842
2278,2279,17,Meath,195044,2020-05-26 00:00:00+00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,792,406.062221857632,,,6658570745.56543,554844.750540487,2342,83.28095644748079,9.509977235905744
2279,2280,18,Monaghan,61386,2020-05-26 00:00:00+00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,503,819.405076075978,,,3768943156.93945,392803.047266063,1295,47.4023166023166,10.611295735183917
2280,2281,19,Offaly,77961,2020-05-26 00:00:00+00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,486,623.388617385616,,,5558826350.06201,561440.378583655,2001,38.96101949025487,12.474006233886175
2281,2282,20,Roscommon,64544,2020-05-26 00:00:00+00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,323,500.43381259295995,,,7278743875.741209,622494.154575241,2548,25.331240188383045,12.751053544868617
2282,2283,21,Sligo,65535,2020-05-26 00:00:00+00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,124,189.21187151903598,,,5348370378.1538105,682286.870285499,1838,35.65560391730141,3.477714198519875
2283,2284,22,Tipperary,159553,2020-05-26 00:00:00+00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,537,336.565279248902,,,11551196729.2788,781276.579658177,4305,37.06225319396051,14.489135271665216
2284,2285,23,Waterford,116176,2020-05-26 00:00:00+00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,146,125.67139512463801,,,4848379554.98291,643184.903993029,1857,62.56112008616047,2.3337178074645366
2285,2286,24,Westmeath,88770,2020-05-26 00:00:00+00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,653,735.608876872817,,,5208705730.30273,422669.33271603205,1840,48.244565217391305,13.53520333445984
2286,2287,25,Wexford,149722,2020-05-26 00:00:00+00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,213,142.263661986882,,,6332221063.42285,589324.4767450229,2367,63.25390790029574,3.367380879229505
2287,2288,26,Wicklow,142425,2020-05-26 00:00:00+00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,678,476.04002106371803,,,5580728578.646971,427539.19856677897,2027,70.26393685249137,9.649331226961559
2288,2289,1,Carlow,56932,2020-05-27 00:00:00+00:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,148,259.959249631139,,,2432351721.0869102,319348.572538664,897,63.46934225195095,2.3318344691913158
2289,2290,2,Cavan,76176,2020-05-27 00:00:00+00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,831,1090.8947700063,,,5575009910.82324,515954.496459225,1932,39.42857142857143,21.07608695652174
2290,2291,3,Clare,118817,2020-05-27 00:00:00+00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,367,308.87835915736,,,8722541705.68115,1013948.95023179,3450,34.43971014492754,10.656303390928906
2291,2292,4,Cork,542868,2020-05-27 00:00:00+00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1465,269.863023792156,,,19529490885.5488,2129949.40863365,7500,72.3824,20.23972678441168
2292,2293,5,Donegal,159192,2020-05-27 00:00:00+00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,462,290.215588723051,,,14624041936.8887,2145085.77438756,4861,32.74881711581979,14.10737976782753
2293,2294,6,Dublin,1347359,2020-05-27 00:00:00+00:00,313762,235813,53.3605,-6.292000000000001,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,11923,884.916343750997,,,2612632654.59473,449433.53182733,922,1461.3438177874186,8.158928689384195
2294,2295,7,Galway,258058,2020-05-27 00:00:00+00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,473,183.292128126235,,,17079158586.2568,1972288.28611619,6149,41.96747438607904,11.270632958482201
2295,2296,8,Kerry,147707,2020-05-27 00:00:00+00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,307,207.843907194649,,,12483603408.0742,1753779.81860439,4807,30.727480757229042,9.99105661884677
2296,2297,9,Kildare,222504,2020-05-27 00:00:00+00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1443,648.527666918348,,,4726063621.61621,422182.036778848,1695,131.270796460177,10.99254395426599
2297,2298,10,Kilkenny,99232,2020-05-27 00:00:00+00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,339,341.623669783941,,,5585391835.082029,453397.57216221397,2073,47.86878919440424,7.08185867462109
2298,2299,11,Laois,84697,2020-05-27 00:00:00+00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,255,301.073237540881,,,4731211499.44824,398512.462211564,1720,49.242441860465114,5.178459685703154
2299,2300,12,Leitrim,32044,2020-05-27 00:00:00+00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,81,252.777431032331,,,4618679672.90234,453253.68504311703,1590,20.153459119496855,4.019161153414056
2300,2301,13,Limerick,194899,2020-05-27 00:00:00+00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,571,292.972257425641,,,7206726911.857909,673892.6904847029,2756,70.71806966618287,8.074315414650666
2301,2302,14,Longford,40873,2020-05-27 00:00:00+00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,281,687.4954126195779,,,3097977868.80127,315245.172822004,1091,37.46379468377635,7.500574951679593
2302,2303,15,Louth,128884,2020-05-27 00:00:00+00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,761,590.45343099221,,,2386326963.30518,352203.517153586,826,156.03389830508473,4.877145339995655
2303,2304,16,Mayo,130507,2020-05-27 00:00:00+00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,566,433.693211858368,,,16036984139.0337,2101964.07657906,5586,23.363229502327247,24.22610281440842
2304,2305,17,Meath,195044,2020-05-27 00:00:00+00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,792,406.062221857632,,,6658570745.56543,554844.750540487,2342,83.28095644748079,9.509977235905744
2305,2306,18,Monaghan,61386,2020-05-27 00:00:00+00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,503,819.405076075978,,,3768943156.93945,392803.047266063,1295,47.4023166023166,10.611295735183917
2306,2307,19,Offaly,77961,2020-05-27 00:00:00+00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,486,623.388617385616,,,5558826350.06201,561440.378583655,2001,38.96101949025487,12.474006233886175
